id,juId,content,poetId,poetName,poetryId,poetryName
4803,4957,云压西村茅舍重，怕他榾柮同烧。,712,陈维崧,70727,临江仙·寒柳
4804,4958,村喜禾花实，峰看岭岫重。,246,赵汝愚,71916,雨后送李将军还祠偕同寅饮一杯亭
4805,4959,深村时节好，应为去年丰。,529,范成大,71807,寒食郊行书事
4806,4960,流水孤村，荒城古道。,485,陈霆,72078,踏莎行·晚景
4807,4961,久废山行疲荦确，尚能村醉舞淋浪。,183,苏轼,71522,捕蝗至浮云岭山行疲苶有怀子由弟二首·其二
4808,4962,莎衫筠笠。正是村村农务急。,3025,卢炳,59221,减字木兰花·莎衫筠笠
4809,4963,树绕村庄，水满陂塘。,125,秦观,50323,行香子·树绕村庄
4810,4964,马蹄浓露，鸡声淡月，寂历荒村路。,317,张榘,61374,青玉案·被檄出郊题陈氏山居
4811,4965,昼出耘田夜绩麻，村庄儿女各当家。,529,范成大,69140,夏日田园杂兴·其七
4812,4966,久在樊笼里，复得返自然。,645,陶渊明,70896,归园田居·其一
4813,4967,四海无闲田，农夫犹饿死。,683,李绅,25106,悯农二首
4814,4968,道狭草木长，夕露沾我衣。,645,陶渊明,70897,归园田居·其三
4815,4969,狗吠深巷中，鸡鸣桑树颠。,645,陶渊明,70896,归园田居·其一
4816,4970,开荒南野际，守拙归园田。,645,陶渊明,70896,归园田居·其一
4817,4971,梅子金黄杏子肥，麦花雪白菜花稀。,529,范成大,71215,四时田园杂兴·其二
4818,4972,二月卖新丝，五月粜新谷。,687,聂夷中,34393,咏田家 / 伤田家
4819,4973,微雨众卉新，一雷惊蛰始。,564,韦应物,8992,观田家
4820,4974,六月禾未秀，官家已修苍。,687,聂夷中,34411,田家
4821,4975,斜阳照墟落，穷巷牛羊归。,515,王维,5514,渭川田家
4822,4976,田夫荷锄至，相见语依依。,515,王维,5514,渭川田家
4823,4977,绿桑高下映平川，赛罢田神笑语喧。,561,欧阳修,71245,田家
4824,4978,白水明田外，碧峰出山后。,515,王维,5522,新晴野望
4825,4979,时人不识农家苦，将谓田中谷自生。,357,颜仁郁,41581,农家
4826,4980,田家占气候，共说此年丰。,757,孟浩然,7430,田家元日
4827,4981,数丛沙草群鸥散，万顷江田一鹭飞。,415,温庭筠,31751,利州南渡
4828,4982,客行野田间，比屋皆闭户。,477,姚合,25916,庄居野行
4829,4983,老农家贫在山住，耕种山田三四亩。,390,张籍,19750,野老歌 / 山农词
4830,4984,力田已告成，计日宜收藏。,591,黄燮清,71586,秋日田家杂咏
4831,4985,重铸锄犁作斤，姑舂妇担去轮官，输官不足归卖屋。,18,元稹,72466,田家词 / 田家行
4832,4986,一朝哭都市，泪尽归田亩。,79,元结,12192,农臣怨
4833,4987,君看获稻时，粒粒脂膏香。,591,黄燮清,71586,秋日田家杂咏
4834,4988,及兹春未深，数亩犹足佃。,706,王守仁,71583,谪居粮绝请学于农将田南山咏言寄怀
4835,4989,山荒聊可田，钱镈还易办。,706,王守仁,71583,谪居粮绝请学于农将田南山咏言寄怀
4836,4990,博观而约取，厚积而薄发,183,苏轼,72667,稼说送张琥
4837,4991,四边伐鼓雪海涌，三军大呼阴山动。,113,岑参,9317,轮台歌奉送封大夫出师西征
4838,4992,娶妻无媒毋须恨，书中有女颜如玉。,1804,赵恒,72668,劝学诗
4839,4993,出耒在明晨，山寒易霜霰。,706,王守仁,71583,谪居粮绝请学于农将田南山咏言寄怀
4840,4994,蚕无夏织桑充寨，田废春耕犊劳军。,291,杜荀鹤,38098,题所居村舍
4841,4995,登车宿迁北，万顷铺琼田。,2335,陆文圭,71486,宿迁道中遇雪
4842,4996,岂知民力艰，颗米皆琳琅。,591,黄燮清,71586,秋日田家杂咏
4843,4997,西风八九月，积地秋云黄。,591,黄燮清,71586,秋日田家杂咏
4844,4998,田舍清明日，家家出火迟。,482,王建,15841,寒食
4845,4999,麦收上场绢在轴，的知输得官家足。,482,王建,15779,田家行
4846,5000,牛靿咤咤，田确确，旱块敲牛蹄趵趵。,18,元稹,72466,田家词 / 田家行
4847,5001,书剑时将晚，丘园日已暮。,757,孟浩然,7289,田园作
4848,5002,勤苦守恒业，始有数月粮。,591,黄燮清,71586,秋日田家杂咏
4849,5004,湖上春既早，田家日不闲。,90,丘为,5845,题农父庐舍
4850,5005,望断金马门，劳歌采樵路。,757,孟浩然,7289,田园作
4851,5006,鸟衔野田草，误入枯桑里。,247,李白,7804,树中草
4852,5007,投策命晨装，暂与园田疏。,645,陶渊明,72152,始作镇军参军经曲阿作
4853,5008,仓禀无宿储，徭役犹未已。,564,韦应物,8992,观田家
4854,5009,千层石树遥行路，一带山田放水声。,667,姚鼐,71041,山行·布谷飞飞劝早耕
4855,5010,一帘鸠外雨，几处闲田，隔水动春锄。,53,张炎,64163,渡江云·山阴久客一再逢春回忆西杭渺然愁思
4856,5011,五月虽热麦风清，檐头索索缲车鸣。,482,王建,15779,田家行
4857,5012,持斧伐远扬，荷锄觇泉脉。,515,王维,5515,春中田园作
4858,5013,高田如楼梯，平田如棋局。,181,杨慎,71016,出郊
4859,5014,无田似我犹欣舞，何况田间望岁心。,142,曾几,70958,苏秀道中
4860,5015,十里西畴熟稻香，槿花篱落竹丝长，垂垂山果挂青黄。,529,范成大,56279,浣溪沙·江村道中
4861,5016,田家几日闲，耕种从此起。,564,韦应物,8992,观田家
4862,5017,桑柘废来犹纳税，田园荒后尚征苗。,291,杜荀鹤,38054,山中寡妇 / 时世行
4863,5018,卜邻近三径，植果盈千树。,757,孟浩然,7289,田园作
4864,5019,方惭不耕者，禄食出闾里。,564,韦应物,8992,观田家
4865,5020,单车欲问边，属国过居延。,515,王维,5653,使至塞上
4866,5021,百战沙场碎铁衣，城南已合数重围。,247,李白,8479,从军行·其二
4867,5022,人依远戍须看火，马踏深山不见踪。,437,王昌龄,6432,从军行七首
4868,5023,晓战随金鼓，宵眠抱玉鞍。,247,李白,71316,塞下曲六首·其一
4869,5024,孰知不向边庭苦，纵死犹闻侠骨香。,515,王维,1718,少年行四首
4870,5025,传闻一战百神愁，两岸强兵过未休。,615,曹松,39575,己亥岁二首·僖宗广明元年
4871,5026,朝见马岭黄沙合，夕望龙城阵云起。,378,卢思道,48170,从军行
4872,5027,卷旗夜劫单于帐，乱斫胡儿缺宝刀。,465,马戴,30377,出塞词
4873,5028,伏波惟愿裹尸还，定远何须生入关。,484,李益,15023,塞下曲
4874,5029,独立扬新令，千营共一呼。,583,卢纶,70881,和张仆射塞下曲·其一
4875,5030,燕歌未断塞鸿飞，牧马群嘶边草绿。,484,李益,71318,塞下曲·其一
4876,5031,横戈从百战，直为衔恩甚。,247,李白,7780,塞下曲六首
4877,5032,今夜不知何处宿，平沙万里绝人烟。,113,岑参,9749,碛中作
4878,5033,夜战桑乾北，秦兵半不归。,267,许浑,71321,塞下曲
4879,5034,军气横大荒，战酣日将入。,437,王昌龄,6296,从军行二首
4880,5035,营州少年厌原野，狐裘蒙茸猎城下。,227,高适,10345,营州歌
4881,5036,野幕敞琼筵，羌戎贺劳旋。,583,卢纶,70884,和张仆射塞下曲·其四
4882,5037,拔剑击大荒，日收胡马群；,474,杜甫,10471,后出塞五首
4883,5038,出塞入塞寒，处处黄芦草。,437,王昌龄,6294,塞下曲四首
4884,5039,君独不见长城下，死人骸骨相撑拄。,359,陈琳,48010,饮马长城窟行
4885,5040,玉帛朝回望帝乡，乌孙归去不称王。,443,常建,71320,塞下曲四首·其一
4886,5041,边兵春尽回，独上单于台。,192,张蠙,38690,登单于台
4887,5042,军中宜剑舞，塞上重笳音。,149,张说,4339,幽州夜饮
4888,5043,汉将归来虏塞空，旌旗初下玉关东。,206,戎昱,13824,塞下曲
4889,5044,露下旗濛濛，寒金鸣夜刻。,349,李贺,20465,塞下曲
4890,5045,平明日出东南地，满碛寒光生铁衣。,484,李益,14972,度破讷沙二首 / 塞北行次度破讷沙
4891,5046,命将征西极，横行阴山侧。,247,李白,7782,塞上曲
4892,5047,海上千烽火，沙中百战场。,671,李颀,5974,古塞下曲
4893,5048,策马自沙漠，长驱登塞垣。,227,高适,10223,蓟中作
4894,5049,不知马骨伤寒水，惟见龙城起暮云。,63,王涯,71323,塞下曲二首·其二
4895,5050,黄云连白草，万里有无间。,1493,王镃,71324,塞上曲
4896,5051,柏台霜威寒逼人，热海炎气为之薄。,113,岑参,9316,热海行送崔侍御还京
4897,5052,关西老将不胜愁，驻马听之双泪流。,515,王维,5547,陇头吟
4898,5053,风引龙虎旗，歌钟昔追攀。,247,李白,8272,登邯郸洪波台置酒观发兵
4899,5054,常山临代郡，亭障绕黄河。,1936,王褒2,48154,渡河北
4900,5055,驿外断桥边，寂寞开无主。,272,陆游,56028,卜算子·咏梅
4901,5056,鸡声茅店月，人迹板桥霜。,415,温庭筠,31860,商山早行
4902,5057,古木阴中系短篷，杖藜扶我过桥东。,512,志南,70986,绝句·古木阴中系短篷
4903,5058,隐隐飞桥隔野烟，石矶西畔问渔船。,15,张旭,5238,桃花溪
4904,5059,忆昔午桥桥上饮，坐中多是豪英。,724,陈与义,53501,临江仙·夜登小阁忆洛中旧游
4905,5060,梦魂惯得无拘检，又踏杨花过谢桥。,588,晏几道,49145,鹧鸪天·小令尊前见玉箫
4906,5061,烟柳画桥，风帘翠幕，参差十万人家。,535,柳永,48343,望海潮·东南形胜
4907,5062,平岸小桥千嶂抱。柔蓝一水萦花草。,405,王安石,49078,渔家傲·平岸小桥千嶂抱
4908,5063,枫叶千枝复万枝，江桥掩映暮帆迟。,114,鱼玄机,42958,江陵愁望寄子安 / 江陵愁望有寄
4909,5065,落花水香茅舍晚，断桥头卖鱼人散。,306,马致远,71209,寿阳曲·远浦帆归
4910,5066,过桥分野色，移石动云根。,491,贾岛,31364,题李凝幽居
4911,5067,曲终过尽松陵路，回首烟波十四桥。,30,姜夔,70977,过垂虹
4912,5068,水涨鱼天拍柳桥。云鸠拖雨过江皋。,164,周邦彦,71778,浣溪沙·水涨鱼天拍柳桥
4913,5069,万里桥西一草堂，百花潭水即沧浪。,474,杜甫,10934,狂夫
4914,5070,蓝桥何处觅云英。只有多情流水、伴人行。,183,苏轼,49710,南歌子·寓意
4915,5071,古宫闲地少，水港小桥多。,291,杜荀鹤,37758,送人游吴
4916,5072,我来圯桥上，怀古钦英风。,247,李白,8362,经下邳圯桥怀张子房
4917,5073,驿路侵斜月，溪桥度晓霜。,644,吕本中,52886,南歌子·驿路侵斜月
4918,5074,两岸月桥花半吐。红透肌香，暗把游人误。,417,真德秀,66739,蝶恋花·两岸月桥花半吐
4919,5075,念月榭携手，露桥闻笛。,164,周邦彦,51015,兰陵王·柳
4920,5076,不似当时，小桥冲雨，幽恨两人知。,164,周邦彦,50952,少年游·朝云漠漠散轻丝
4921,5077,红板桥空，溅裙人去，依旧晓风残月。,188,纳兰性德,71746,淡黄柳·咏柳
4922,5078,迳直夫何细！桥危可免扶？,361,杨万里,71338,寒食上冢
4923,5079,万里桥边多酒家，游人爱向谁家宿。,390,张籍,19798,成都曲
4924,5080,小立红桥柳半垂，越罗裙飏缕金衣。,188,纳兰性德,71730,山花子·小立红桥柳半垂
4925,5081,寺忆曾游处，桥怜再渡时。,474,杜甫,10985,后游
4926,5082,桥成汉渚星波外，人在鸾歌凤舞前。,588,晏几道,49141,鹧鸪天·当日佳期鹊误传
4927,5083,苏小门前柳万条，毵毵金线拂平桥。,415,温庭筠,71747,杨柳八首·其三
4928,5084,第四桥边，拟共天随住。,30,姜夔,59318,点绛唇·丁未冬过吴松作
4929,5085,莫惊鸥鹭，四桥尽是，老子经行处。,183,苏轼,49617,青玉案·送伯固归吴中
4930,5086,试浇桥下水，今夕到湘中。,724,陈与义,53471,临江仙·高咏楚词酬午日
4931,5087,碧水丹山映杖藜，夕阳犹在小桥西。,9,沈周,71010,题画
4932,5088,公子南桥应尽兴，将军西第几留宾。,647,杜审言,3524,春日京中有怀
4933,5089,斜倚画阑娇不语，暗移梅影过红桥，裙带北风飘。,188,纳兰性德,71606,望江南·咏弦月
4934,5090,携扙来追柳外凉，画桥南畔倚胡床。,125,秦观,70948,纳凉
4935,5091,齐唱宪王春乐府，金梁桥外月如霜。,146,李梦阳,71353,汴京元夕
4936,5092,襄阳古道灞陵桥，诗兴与秋高。,743,完颜璹,72040,朝中措·襄阳古道灞陵桥
4937,5093,恐凤靴，挑菜归来，万一灞桥相见。,729,史达祖,59819,东风第一枝·咏春雪
4938,5094,危桥属幽径，缭绕穿疏林。,646,柳宗元,18323,巽公院五咏·苦竹桥
4939,5095,一身犹在，乱山深处，寂寞溪桥畔。,138,黄公绍,71092,青玉案·年年社日停针线
4940,5096,接叶巢莺，平波卷絮，断桥斜日归船。,53,张炎,64144,高阳台·西湖春感
4941,5097,门外垂杨岸侧，画桥谁系兰舟。,40,万俟咏,64636,木兰花慢·恨莺花渐老
4942,5098,落花飞絮蒙蒙，长忆著、灞桥别后。,710,毛滂,51531,上林春令·十一月三十日见雪
4943,5099,轻阴池馆水平桥，一番弄雨花梢。,563,陈子龙,70702,画堂春·雨中杏花
4944,5100,旦别河桥杨柳风，夕卧伊川桃李月。,248,宋之问,2960,寒食还陆浑别业
4945,5101,自别西风憔悴甚，冻云流水平桥。,712,陈维崧,70727,临江仙·寒柳
4946,5103,上苑风烟好，中桥道路平。,665,白居易,23039,洛桥寒食日作十韵
4947,5104,男儿西北有神州，莫滴水西桥畔泪。,106,刘克庄,61207,玉楼春·戏林推
4948,5105,酹酒苍茫，倚歌平远，亭上玉虹腰冷。,670,吴文英,62374,十二郎·垂虹桥
4949,5106,花开深洞仙门小，路过悬桥羽节轻。,826,刘沧,32110,赠道者
4950,5107,碧溪影里小桥横，青帘市上孤烟起。,280,谢逸,51330,踏莎行·柳絮风轻
4951,5108,东风惆怅欲清明，公子桥边沉醉。,688,张泌,47382,满宫花·花正芳
4952,5109,记晓叶题霜，秋灯吟雨，曾系长桥过艇。,670,吴文英,62374,十二郎·垂虹桥
4953,5110,海棠枝上立多时，飞向小桥西畔去。,452,宋徵舆,72058,玉楼春·燕雕梁画栋原无数
4954,5111,笑拈芳草不知名，乍凌波、断桥西堍。,670,吴文英,62316,西子妆慢·湖上清明薄游
4955,5112,千步虹桥，参差雁齿，直趋水殿。,535,柳永,48284,破阵乐·露花倒影
4956,5113,凄凉南浦，断桥斜月。,1658,房舜卿,64822,忆秦娥·与君别
4957,5114,琅琅新雨洗湖天，小景六桥边。,394,张可久,71843,风入松·九日
4958,5115,桥北桥南千百树，绿烟金穗映清流。,1887,朱栴,71726,官桥柳色
4959,5116,夜吟敲落霜红，船傍枫桥系。,670,吴文英,62257,荔枝香近·送人游南徐
4960,5117,极目离离，遍地濛濛，官桥野塘。,712,陈维崧,70726,沁园春·咏菜花
4961,5118,莫道蓝桥路远，行云中隔幽坊。,670,吴文英,62344,风入松·为友人放琴客赋
4962,5119,二十四桥，颇有杜书记否。,329,刘辰翁,71836,桂枝香·吹箫人去
4963,5120,青溪水，流得到红桥。,602,张景祁,72093,小重山·几点疏雅誊柳条
4964,5121,红桥路，正一派、画船萧鼓中流住。,188,纳兰性德,71443,摸鱼儿·午日雨眺
4965,5122,吴台直下，缃梅无限，未放野桥香度。,670,吴文英,62359,永遇乐·探梅次时斋韵
4966,5123,还背垂虹秋去，四桥烟雨，一宵歌酒。,670,吴文英,62263,瑞龙吟·送梅津
4967,5124,满隄芳草不成归，斜日画桥烟水冷。,621,吴翌凤,72068,玉楼春·空园数日无芳信
4968,5125,短长亭子短长桥，桥外垂杨一万条。,308,钱枚,72082,忆王孙·短长亭子短长桥
4969,5126,时有官船桥畔过，白鸥飞去落前滩。,30,姜夔,71476,钓雪亭
4970,5127,潮打三更瓜步月，雨荒十里红桥火。,573,郑燮,70775,满江红·思家
4971,5128,门外平桥连柳堤，归来晚树黄莺啼。,415,温庭筠,31690,春洲曲
4972,5129,小桥横截，缺月初弓。,217,辛弃疾,57883,沁园春·灵山斋庵赋时筑偃湖未成
4973,5130,情共天涯秋黯，朱桥锁深巷。,670,吴文英,62266,解蹀躞·醉云又兼醒雨
4974,5131,回头流水小桥东，烟扫画楼出。,429,雷应春,67038,好事近·梅片作团飞
4975,5132,羊肠白道穿云出，雁齿红桥亚水低。,1600,许德溥,71724,西桥柳色
4976,5133,轻轻飞动，把卖花人搧过桥东。,401,王和卿,71602,醉中天·咏大蝴蝶
4977,5134,绿阴青子老溪桥。羞见东邻娇小。,670,吴文英,62444,西江月·赋瑶圃青梅枝上晚花
4978,5135,郎到断桥须有路，侬住处，柳如金。,449,张惠言,71371,江城子·填张春溪西湖竹枝词
4979,5136,驻马桥西，还系旧时芳树。,287,高观国,59999,玲珑四犯·水外轻阴
4980,5137,往年同在鸾桥上，见倚朱阑咏柳绵。,130,韩偓,37356,寒食日重游李氏园亭有怀
4981,5138,灞桥烟柳，曲江池馆，应待人来。,272,陆游,56025,秋波媚·七月十六日晚登高兴亭望长安南山
4982,5139,行人莫便消魂去，汉渚星桥尚有期。,588,晏几道,49138,鹧鸪天·梅蕊新妆桂叶眉
4983,5140,惜别浮桥驻马时，举头试望南山岭。,671,李颀,6031,少室雪晴送王宁
4984,5141,冷冷水向桥东去。漠漠云归溪上住。,0,,65039,玉楼春·东山探梅
4985,5142,想今宵、也对新月，过轻寒、何处小桥。,77,赵汝茪,68247,恋绣衾·柳丝空有千万条
4986,5143,不求见面惟通谒，名纸朝来满敝庐。,21,文征明,71330,拜年
4987,5144,一年滴尽莲花漏。碧井酴酥沈冻酒。,710,毛滂,51496,玉楼春·己卯岁元日
4988,5145,半盏屠苏犹未举，灯前小草写桃符。,272,陆游,71790,除夜雪
4989,5147,昨夜斗回北，今朝岁起东。,757,孟浩然,7430,田家元日
4990,5148,陪都歌舞迎佳节，遥祝延安景物华。,0,,71331,元旦口占用柳亚子怀人韵
4991,5151,火树银花合，星桥铁锁开。,396,苏味道,3573,正月十五夜
4992,5152,千门开锁万灯明，正月中旬动地京。,56,张祜,26968,正月十五夜灯
4993,5153,月色灯山满帝都，香车宝盖隘通衢。,204,李商隐,71333,观灯乐行
4994,5154,金吾不禁夜，玉漏莫相催。,396,苏味道,3573,正月十五夜
4995,5155,元宵佳节，融和天气，次第岂无风雨。,536,李清照,52816,永遇乐·落日熔金
4996,5156,锦里开芳宴，兰缸艳早年。,744,卢照邻,2523,十五夜观灯
4997,5157,玉漏银壶且莫催，铁关金锁彻明开。,631,崔液,71332,上元夜六首·其一
4998,5158,见说马家滴粉好，试灯风里卖元宵。,2807,符曾,71354,上元竹枝词
4999,5159,五更钟动笙歌散，十里月明灯火稀。,399,贺铸,50679,思越人·紫府东风放夜时
5000,5160,箫鼓喧，人影参差，满路飘香麝。,164,周邦彦,51189,解语花·上元
5001,5161,望千门如昼，嬉笑游冶。,164,周邦彦,51189,解语花·上元
5002,5162,将坛醇酒冰浆细，元夜邀宾灯火新。,2667,赵时春,71794,元宵饮陶总戎家二首
5003,5163,不是暗尘明月，那时元夜。,442,蒋捷,64058,女冠子·元夕
5004,5164,听元宵，今岁嗟呀，愁也千家，怨也千家。,519,王磐,71793,古蟾宫·元宵
5005,5165,霭芳阴未解，乍天气、过元宵。,193,周端臣,66991,木兰花慢·送人之官九华
5006,5166,九衢雪小，千门月淡，元宵灯近。,62,晁端礼,50063,水龙吟·咏月
5007,5167,听元宵，往岁喧哗，歌也千家，舞也千家。,519,王磐,71793,古蟾宫·元宵
5008,5168,百草千花寒食路，香车系在谁家树。,186,冯延巳,48188,鹊踏枝·几日行云何处去
5009,5169,夜深斜搭秋千索，楼阁朦胧烟雨中。,130,韩偓,37324,夜深 / 寒食夜
5010,5170,把酒看花想诸弟，杜陵寒食草青青。,564,韦应物,8686,寒食寄京师诸弟
5011,5171,又酒趁哀弦，灯照离席。梨花榆火催寒食。,164,周邦彦,51015,兰陵王·柳
5012,5172,贫居往往无烟火，不独明朝为子推。,365,孟云卿,7227,寒食
5013,5173,江淮度寒食，京洛缝春衣。,515,王维,5497,送綦毋潜落第还乡
5014,5174,梨花自寒食，进节只愁余。,361,杨万里,71338,寒食上冢
5015,5175,寒食不多时，牡丹初卖。,321,晁冲之,51395,感皇恩·寒食不多时
5016,5176,芳洲拾翠暮忘归，秀野踏青来不定。,587,张先,48526,木兰花·乙卯吴兴寒食
5017,5177,冥冥重泉哭不闻，萧萧暮雨人归去。,665,白居易,21749,寒食野望吟
5018,5178,寒食后，酒醒却咨嗟。,183,苏轼,49455,望江南·超然台作
5019,5179,清晓妆成寒食天，柳球斜袅间花钿，卷帘直出画堂前。,622,韦庄,71810,浣溪沙·清晓妆成寒食天
5020,5180,怀家寒食夜，中酒落花天。,20,赵长卿,57102,临江仙·暮春
5021,5181,暗柳啼鸦，单衣伫立，小帘朱户。,164,周邦彦,50934,琐窗寒·寒食
5022,5182,流水翻催泪，寒灰更伴人。,0,,5021,和宋之问寒食题临江驿
5023,5183,岭南能有几多花，寒食临之扫春迹。,1819,郑刚中,71361,寒食
5024,5184,清愁诗酒少，寒食雨风多。,3056,张镃,71360,寒食
5025,5185,红深绿暗径相交，抱暖含芳披紫袍。,415,温庭筠,31753,寒食日作
5026,5186,落花夜雨辞寒食。尘香明日城南陌。,670,吴文英,62304,菩萨蛮·落花夜雨辞寒食
5027,5187,阑风伏雨催寒食，樱桃一夜花狼藉。,188,纳兰性德,71813,菩萨蛮·阑风伏雨催寒食
5028,5188,不知何处火，来就客心然。,494,沈佺期,4785,寒食
5029,5189,普天皆灭焰，匝地尽藏烟。,494,沈佺期,4785,寒食
5030,5190,忆得盈盈拾翠侣，共携赏、凤城寒食。,617,李甲,50385,帝台春·芳草碧色
5031,5191,鹭窥芦箔水，鸟啄纸钱风。,529,范成大,71807,寒食郊行书事
5032,5192,春游浩荡，是年年、寒食梨花时节。,492,丘处机,71605,无俗念·灵虚宫梨花词
5033,5193,海角天涯，寒食清明，泪点絮花沾袖。,670,吴文英,62427,花心动·柳
5034,5194,三年遇寒食，尽在洛阳城。,665,白居易,23039,洛桥寒食日作十韵
5035,5195,画楼洗净鸳鸯瓦，彩绳半湿秋千架。,216,王元鼎,71814,醉太平·寒食
5036,5196,禁烟不到粤人国，上冢亦携庞老家。,632,赵鼎,71359,寒食
5037,5197,无花无酒过清明，兴味萧然似野僧。,122,王禹偁,71336,清明
5038,5198,听风听雨过清明。愁草瘗花铭。,670,吴文英,62345,风入松·听风听雨过清明
5039,5199,素衣莫起风尘叹，犹及清明可到家。,272,陆游,69124,临安春雨初霁
5040,5200,南北山头多墓田，清明祭扫各纷然。,64,高翥,71797,清明日对酒
5041,5201,六曲阑干偎碧树，杨柳风轻，展尽黄金缕。,186,冯延巳,71800,鹊踏枝·六曲阑干偎碧树
5042,5202,风雨梨花寒食过，几家坟上子孙来？,741,高启,71340,送陈秀才还沙上省墓
5043,5203,况是清明好天气，不妨游衍莫忘归。,25,程颢,71339,郊行即事
5044,5204,拆桐花烂漫，乍疏雨、洗清明。,535,柳永,48383,木兰花慢·拆桐花烂漫
5045,5205,清明上巳西湖好，满目繁华。,561,欧阳修,48728,采桑子·清明上巳西湖好
5046,5206,好风胧月清明夜，碧砌红轩刺史家。,665,白居易,22853,清明夜
5047,5207,试上吴门窥郡郭，清明几处有新烟。,747,张继,71335,闾门即事
5048,5208,清明时节雨声哗。潮拥渡头沙。,53,张炎,64367,朝中措·清明时节
5049,5209,乌啼鹊噪昏乔木，清明寒食谁家哭。,665,白居易,21749,寒食野望吟
5050,5210,今日清明节，园林胜事偏。,491,贾岛,31643,清明日园林寄友人
5051,5212,野棠花落，又匆匆过了，清明时节。,217,辛弃疾,57545,念奴娇·书东流村壁
5052,5213,万条千缕绿相迎。舞烟眠雨过清明。,588,晏几道,49236,浣溪沙·二月和风到碧城
5053,5214,残杏枝头花几许。啼红正恨清明雨。,11,赵令畤,49128,蝶恋花·欲减罗衣寒未去
5054,5215,内官初赐清明火，上相闲分白打钱。,622,韦庄,38537,长安清明
5055,5216,拆桐花烂熳，乍疏雨、洗清明。,535,柳永,71714,木兰花慢·拆桐花烂熳
5056,5217,清明又近也，却天涯为客。,537,曹组,52152,忆少年·年时酒伴
5057,5218,清明时节出郊原，寂寂山城柳映门。,620,杨徽之,71811,寒食寄郑起侍郎
5058,5219,清明天气。永日愁如醉。,642,杜安世,48958,鹤冲天·清明天气
5059,5220,清明节，雨晴天，得意正当年。,342,薛昭蕴,71802,喜迁莺·清明节
5060,5221,算韶华，又因循过了，清明时候。,187,王雱,65408,倦寻芳慢·露晞向晚
5061,5222,时霎清明，载花不过西园路。,670,吴文英,62283,点绛唇·时霎清明
5062,5223,待把酒送君，恰又清明后。,527,何梦桂,72046,摸鱼儿·记年时人人何处
5063,5224,几多情，无处说，落花飞絮清明节。,292,魏承班,47274,渔歌子·柳如眉
5064,5225,燕归花谢，早因循、又过清明。,188,纳兰性德,71697,红窗月·燕归花谢
5065,5226,清明过了，不堪回首，云锁朱楼。,220,朱淑真,55199,眼儿媚·迟迟春日弄轻柔
5066,5228,留恋海棠颜色、过清明。,380,张辑,60837,南歌子·柳户朝云湿
5067,5230,轻汗微微透碧纨，明朝端午浴芳兰。,183,苏轼,49607,浣溪沙·端午
5068,5231,粽包分两髻，艾束著危冠。,272,陆游,71364,乙卯重五诗
5069,5232,屈子冤魂终古在，楚乡遗俗至今留。,716,边贡,71343,午日观竞渡
5070,5233,彩线轻缠红玉臂，小符斜挂绿云鬟。,183,苏轼,49607,浣溪沙·端午
5071,5234,五月五日午，赠我一枝艾。,173,文天祥,71815,端午即事
5072,5235,宫衣亦有名，端午被恩荣。,474,杜甫,10867,端午日赐衣
5073,5236,碧艾香蒲处处忙。谁家儿共女，庆端阳。,658,舒頔,71818,小重山·端午
5074,5237,年年端午风兼雨，似为屈原陈昔冤。,266,赵蕃,71365,端午三首
5075,5238,正是浴兰时节动。菖蒲酒美清尊共。,561,欧阳修,48818,渔家傲·五月榴花妖艳烘
5076,5240,绿杨带雨垂垂重。五色新丝缠角粽。,561,欧阳修,48818,渔家傲·五月榴花妖艳烘
5077,5241,鹤发垂肩尺许长，离家三十五端阳。,38,殷尧藩,25479,同州端午
5078,5246,不效艾符趋习俗，但祈蒲酒话升平。,38,殷尧藩,25434,端午日
5079,5247,儿女纷纷夸结束，新样钗符艾虎。,106,刘克庄,61141,贺新郎·端午
5080,5248,金风玉露一相逢，便胜却人间无数。,125,秦观,50243,鹊桥仙·纤云弄巧
5081,5249,柔情似水，佳期如梦，忍顾鹊桥归路。,125,秦观,50243,鹊桥仙·纤云弄巧
5082,5250,一道鹊桥横渺渺，千声玉佩过玲玲。,878,徐凝,24558,七夕
5083,5251,恐是仙家好别离，故教迢递作佳期。,204,李商隐,28705,辛未七夕
5084,5252,双星良夜，耕慵织懒，应被群仙相妒。,529,范成大,56208,鹊桥仙·七夕
5085,5253,鹊桥波里出，龙车霄外飞。,1389,任希古,2614,和长孙秘监七夕
5086,5254,岂能无意酬乌鹊，惟与蜘蛛乞巧丝。,204,李商隐,28705,辛未七夕
5087,5255,已驾七香车，心心待晓霞。,204,李商隐,28706,壬申七夕
5088,5256,穿针人在合欢楼，正月露、玉盘高泻。,214,严蕊,66154,鹊桥仙·碧梧初出
5089,5257,谁忍窥河汉，迢迢问斗牛。,757,孟浩然,7421,他乡七夕
5090,5258,鹊辞穿线月，花入曝衣楼。,349,李贺,20278,七夕
5091,5259,七夕年年信不违，银河清浅白云微，蟾光鹊影伯劳飞。,254,毛文锡,47169,浣溪沙·七夕年年信不违
5092,5260,二秋叶神媛，七夕望仙妃。,1389,任希古,2614,和长孙秘监七夕
5093,5261,夜色银河情一片。轻帐偷欢，银烛罗屏怨。,670,吴文英,62497,凤栖梧·甲辰七夕
5094,5262,又说今夕天津，西畔重欢遇。,670,吴文英,62258,荔枝香近·七夕
